lon,lat,log_w_ratio
119.14448586473975,4.036578851930726,0.16400839960044156
119.18192926107471,4.036578851930726,0.16336831604335966
119.14448586473975,4.08179095018668,0.16311655012317594
119.18192926107471,4.08179095018668,0.1641446723386697
119.21937265740966,4.08179095018668,0.16396827483486098
119.25681605374461,4.08179095018668,0.16315447626585922
119.29425945007956,4.08179095018668,0.1617307204749716
119.33170284641452,4.08179095018668,0.16030696468408312
119.36914624274947,4.08179095018668,0.15888320889319552
119.40658963908442,4.08179095018668,0.15745945310230702
119.44403303541937,4.08179095018668,0.15603569731141942
119.1070424684048,4.127003048442634,0.15998843872996993
119.14448586473975,4.127003048442634,0.1624364570119372
119.18192926107471,4.127003048442634,0.16417024423482285
119.21937265740966,4.127003048442634,0.16399384673101414
119.25681605374461,4.127003048442634,0.16381744922720554
119.29425945007956,4.127003048442634,0.16364105172339682
119.33170284641452,4.127003048442634,0.16294063648835877
119.36914624274947,4.127003048442634,0.16151688069747117
119.40658963908442,4.127003048442634,0.16009312490658267
119.44403303541937,4.127003048442634,0.15866936911569507
119.48147643175432,4.127003048442634,0.15724561332480658
119.51891982808927,4.127003048442634,0.15582185753391897
119.55636322442422,4.127003048442634,0.15439810174303048
119.59380662075918,4.127003048442634,0.152974345952142
119.63125001709413,4.127003048442634,0.15155059016125438
119.66869341342908,4.127003048442634,0.1501268343703659
119.70613680976403,4.127003048442634,0.1487030785794783
119.74358020609898,4.127003048442634,0.1472793227885898
119.06959907206985,4.172215146698588,0.1585864240855983
119.1070424684048,4.172215146698588,0.157711508288493
119.14448586473975,4.172215146698588,0.16175636390070025
119.18192926107471,4.172215146698588,0.1641958161309759
119.21937265740966,4.172215146698588,0.16401941862716718
119.25681605374461,4.172215146698588,0.16384302112335858
119.29425945007956,4.172215146698588,0.16366662361954987
119.33170284641452,4.172215146698588,0.16349022611574116
119.36914624274947,4.172215146698588,0.16331382861193255
119.40658963908442,4.172215146698588,0.16272679671085832
119.44403303541937,4.172215146698588,0.16130304091997072
119.48147643175432,4.172215146698588,0.15987928512908223
119.51891982808927,4.172215146698588,0.15845552933819462
119.55636322442422,4.172215146698588,0.15703177354730613
119.59380662075918,4.172215146698588,0.15560801775641764
119.63125001709413,4.172215146698588,0.15418426196553003
119.66869341342908,4.172215146698588,0.15276050617464154
119.70613680976403,4.172215146698588,0.15133675038375394
119.74358020609898,4.172215146698588,0.14991299459286545
119.78102360243393,4.172215146698588,0.14848923880197784
119.81846699876888,4.172215146698588,0.14706548301108935
119.85591039510383,4.172215146698588,0.14564172722020174
119.89335379143878,4.172215146698588,0.14421797142931325
119.93079718777373,4.172215146698588,0.14279421563842565
119.96824058410868,4.172215146698588,0.14137045984753716
120.00568398044365,4.172215146698588,0.13994670405664866
119.0321556757349,4.217427244954542,0.1571844094412267
119.06959907206985,4.217427244954542,0.1559684778594992
119.1070424684048,4.217427244954542,0.15703141517725605
119.14448586473975,4.217427244954542,0.1610762707894633
119.18192926107471,4.217427244954542,0.16422138802712904
119.21937265740966,4.217427244954542,0.16404499052332033
119.25681605374461,4.217427244954542,0.16386859301951173
119.29425945007956,4.217427244954542,0.16369219551570302
119.33170284641452,4.217427244954542,0.1635157980118943
119.36914624274947,4.217427244954542,0.1633394005080857
119.40658963908442,4.217427244954542,0.163163003004277
119.44403303541937,4.217427244954542,0.1629866055004684
119.48147643175432,4.217427244954542,0.16251295693335788
119.51891982808927,4.217427244954542,0.16108920114247027
119.55636322442422,4.217427244954542,0.15966544535158178
119.59380662075918,4.217427244954542,0.1582416895606933
119.63125001709413,4.217427244954542,0.15681793376980568
119.66869341342908,4.217427244954542,0.1553941779789172
119.70613680976403,4.217427244954542,0.1539704221880296
119.74358020609898,4.217427244954542,0.1525466663971411
119.78102360243393,4.217427244954542,0.1511229106062535
119.81846699876888,4.217427244954542,0.149699154815365
119.85591039510383,4.217427244954542,0.1482753990244774
119.89335379143878,4.217427244954542,0.1468516432335889
119.93079718777373,4.217427244954542,0.1454278874427013
119.96824058410868,4.217427244954542,0.1440041316518128
120.00568398044365,4.217427244954542,0.1425803758609243
120.0431273767786,4.217427244954542,0.1411566200700367
120.08057077311355,4.217427244954542,0.13973286427914822
120.1180141694485,4.217427244954542,0.1383091084882606
120.15545756578345,4.217427244954542,0.13688535269737212
120.1929009621184,4.217427244954542,0.13546159690648452
120.23034435845335,4.217427244954542,0.13403784111559602
120.2677877547883,4.217427244954542,0.13261408532470842
120.30523115112325,4.217427244954542,0.13119032953381993
118.99471227939995,4.262639343210496,0.15578239479685418
119.0321556757349,4.262639343210496,0.15456646321512668
119.06959907206985,4.262639343210496,0.15335053163340007
119.1070424684048,4.262639343210496,0.1563513220660191
119.14448586473975,4.262639343210496,0.16039617767822634
119.18192926107471,4.262639343210496,0.1642469599232822
119.21937265740966,4.262639343210496,0.1640705624194735
119.25681605374461,4.262639343210496,0.16389416491566489
119.29425945007956,4.262639343210496,0.16371776741185617
119.33170284641452,4.262639343210496,0.16354136990804746
119.36914624274947,4.262639343210496,0.16336497240423886
119.40658963908442,4.262639343210496,0.16318857490043015
119.44403303541937,4.262639343210496,0.16301217739662155
119.48147643175432,4.262639343210496,0.16283577989281284
119.51891982808927,4.262639343210496,0.16265938238900413
119.55636322442422,4.262639343210496,0.16229911715585832
119.59380662075918,4.262639343210496,0.16087536136496983
119.63125001709413,4.262639343210496,0.15945160557408222
119.66869341342908,4.262639343210496,0.15802784978319373
119.70613680976403,4.262639343210496,0.15660409399230613
119.74358020609898,4.262639343210496,0.15518033820141763
119.78102360243393,4.262639343210496,0.15375658241053003
119.81846699876888,4.262639343210496,0.15233282661964154
119.85591039510383,4.262639343210496,0.15090907082875393
119.89335379143878,4.262639343210496,0.14948531503786544
119.93079718777373,4.262639343210496,0.14806155924697784
119.96824058410868,4.262639343210496,0.14663780345608934
120.00568398044365,4.262639343210496,0.14521404766520085
120.0431273767786,4.262639343210496,0.14379029187431325
120.08057077311355,4.262639343210496,0.14236653608342476
120.1180141694485,4.262639343210496,0.14094278029253715
120.15545756578345,4.262639343210496,0.13951902450164866
120.1929009621184,4.262639343210496,0.13809526871076105
120.23034435845335,4.262639343210496,0.13667151291987256
120.2677877547883,4.262639343210496,0.13524775712898496
120.30523115112325,4.262639343210496,0.13382400133809647
120.3426745474582,4.262639343210496,0.13240024554720886
120.38011794379315,4.262639343210496,0.13097648975632037
120.41756134012812,4.262639343210496,0.12955273396543188
118.957268883065,4.3078514414664495,0.15438038015248257
118.99471227939995,4.3078514414664495,0.15316444857075506
119.0321556757349,4.3078514414664495,0.15194851698902756
119.06959907206985,4.3078514414664495,0.1516263733425749
119.1070424684048,4.3078514414664495,0.15567122895478036
119.14448586473975,4.3078514414664495,0.1597160845669876
119.18192926107471,4.3078514414664495,0.16376094017919485
119.21937265740966,4.3078514414664495,0.16409613431562653
119.25681605374461,4.3078514414664495,0.16391973681181793
119.29425945007956,4.3078514414664495,0.16374333930800922
119.33170284641452,4.3078514414664495,0.1635669418042005
119.36914624274947,4.3078514414664495,0.1633905443003919
119.40658963908442,4.3078514414664495,0.1632141467965832
119.44403303541937,4.3078514414664495,0.1630377492927746
119.48147643175432,4.3078514414664495,0.16286135178896588
119.51891982808927,4.3078514414664495,0.16268495428515717
119.55636322442422,4.3078514414664495,0.16250855678134857
119.59380662075918,4.3078514414664495,0.16233215927753986
119.63125001709413,4.3078514414664495,0.16208527737835787
119.66869341342908,4.3078514414664495,0.16066152158746938
119.70613680976403,4.3078514414664495,0.15923776579658178
119.74358020609898,4.3078514414664495,0.15781401000569328
119.78102360243393,4.3078514414664495,0.15639025421480568
119.81846699876888,4.3078514414664495,0.1549664984239172
119.85591039510383,4.3078514414664495,0.15354274263302958
119.89335379143878,4.3078514414664495,0.1521189868421411
119.93079718777373,4.3078514414664495,0.1506952310512535
119.96824058410868,4.3078514414664495,0.149271475260365
120.00568398044365,4.3078514414664495,0.1478477194694765
120.0431273767786,4.3078514414664495,0.1464239636785889
120.08057077311355,4.3078514414664495,0.1450002078877004
120.1180141694485,4.3078514414664495,0.1435764520968128
120.15545756578345,4.3078514414664495,0.1421526963059243
120.1929009621184,4.3078514414664495,0.1407289405150367
120.23034435845335,4.3078514414664495,0.1393051847241482
120.2677877547883,4.3078514414664495,0.1378814289332606
120.30523115112325,4.3078514414664495,0.13645767314237212
120.3426745474582,4.3078514414664495,0.1350339173514845
120.38011794379315,4.3078514414664495,0.13361016156059602
120.41756134012812,4.3078514414664495,0.13218640576970753
120.45500473646307,4.3078514414664495,0.13076264997881992
118.91982548673005,4.353063539722403,0.15297836550811006
118.957268883065,4.353063539722403,0.15176243392638256
118.99471227939995,4.353063539722403,0.15054650234465594
119.0321556757349,4.353063539722403,0.14933057076292844
119.06959907206985,4.353063539722403,0.15094628023133794
119.1070424684048,4.353063539722403,0.1549911358435434
119.14448586473975,4.353063539722403,0.15903599145575065
119.18192926107471,4.353063539722403,0.1630808470679579
119.21937265740966,4.353063539722403,0.16412170621177968
119.25681605374461,4.353063539722403,0.16394530870797108
119.29425945007956,4.353063539722403,0.16376891120416237
119.33170284641452,4.353063539722403,0.16359251370035366
119.36914624274947,4.353063539722403,0.16341611619654506
119.40658963908442,4.353063539722403,0.16323971869273635
119.44403303541937,4.353063539722403,0.16306332118892775
119.48147643175432,4.353063539722403,0.16288692368511903
119.51891982808927,4.353063539722403,0.16271052618131032
119.55636322442422,4.353063539722403,0.16253412867750172
119.59380662075918,4.353063539722403,0.162357731173693
119.63125001709413,4.353063539722403,0.1621813336698843
119.66869341342908,4.353063539722403,0.16200493616607559
119.70613680976403,4.353063539722403,0.16182853866226699
119.74358020609898,4.353063539722403,0.16044768180996893
119.78102360243393,4.353063539722403,0.15902392601908133
119.81846699876888,4.353063539722403,0.15760017022819284
119.85591039510383,4.353063539722403,0.15617641443730523
119.89335379143878,4.353063539722403,0.15475265864641674
119.93079718777373,4.353063539722403,0.15332890285552914
119.96824058410868,4.353063539722403,0.15190514706464064
120.00568398044365,4.353063539722403,0.15048139127375215
120.0431273767786,4.353063539722403,0.14905763548286455
120.08057077311355,4.353063539722403,0.14763387969197606
120.1180141694485,4.353063539722403,0.14621012390108845
120.15545756578345,4.353063539722403,0.14478636811019996
